2024-02-13 12:41:26,482: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-13 12:41:27,352: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-13 12:41:27,352: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 12:41:27,353: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-13 12:41:27,353: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 12:41:27,354: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 12:41:27[0m
2024-02-13 12:41:27,354: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:27,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:28,420: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 12:41:28[0m
2024-02-13 12:41:28,421: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 12:41:28,421: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-13 12:41:28,421: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 12:41:28[0m
2024-02-13 12:41:28,421: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:28,422: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:28,689: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 12:41:28[0m
2024-02-13 12:41:28,690: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 12:41:28,690: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-13 12:41:28,691: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-13 12:41:28,692: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-13 12:41:28,693: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-13 12:41:28,693: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 12:41:28,693: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-13 12:41:28,694: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 12:41:28,694: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-13 12:41:28,694: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 12:41:28,695: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 12:41:28[0m
2024-02-13 12:41:28,695: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:28,701: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:28,965: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 12:41:28[0m
2024-02-13 12:41:28,966: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 12:41:28,966: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-13 12:41:28,966: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 12:41:28[0m
2024-02-13 12:41:28,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:28,967: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:29,273: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 12:41:29[0m
2024-02-13 12:41:29,274: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 12:41:29,274: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-13 12:41:29,274: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 12:41:29[0m
2024-02-13 12:41:29,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:29,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 12:41:29,516: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 12:41:29[0m
2024-02-13 12:41:29,517: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 12:41:29,517: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
