2024-02-13 13:43:15,839: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-13 13:43:16,715: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-13 13:43:16,716: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 13:43:16,716: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-13 13:43:16,716: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 13:43:16,717: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 13:43:16[0m
2024-02-13 13:43:16,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:16,722: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:17,873: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 13:43:17[0m
2024-02-13 13:43:17,874: root: INFO: MLTrader : [34mSleeping for 14400 seconds[0m
2024-02-13 13:43:17,874: root: INFO: Current backtesting datetime 2020-01-02 13:30:00-05:00
2024-02-13 13:43:17,874: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 13:43:17[0m
2024-02-13 13:43:17,875: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:17,875: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:18,118: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 13:43:18[0m
2024-02-13 13:43:18,119: root: INFO: MLTrader : [34mSleeping for 14400 seconds[0m
2024-02-13 13:43:18,119: root: INFO: Current backtesting datetime 2020-01-02 17:30:00-05:00
2024-02-13 13:43:18,120: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-13 13:43:18,121: root: INFO: Current backtesting datetime 2020-01-02 17:25:00-05:00
2024-02-13 13:43:18,122: root: INFO: Current backtesting datetime 2020-01-02 17:25:00-05:00
2024-02-13 13:43:18,122: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 13:43:18,122: root: INFO: Current backtesting datetime 2020-01-03 08:30:00-05:00
2024-02-13 13:43:18,123: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 13:43:18,123: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-13 13:43:18,123: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 13:43:18,124: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 13:43:18[0m
2024-02-13 13:43:18,124: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:18,132: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:18,365: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 13:43:18[0m
2024-02-13 13:43:18,366: root: INFO: MLTrader : [34mSleeping for 14400 seconds[0m
2024-02-13 13:43:18,366: root: INFO: Current backtesting datetime 2020-01-03 13:30:00-05:00
2024-02-13 13:43:18,367: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 13:43:18[0m
2024-02-13 13:43:18,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:18,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 13:43:18,602: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 13:43:18[0m
2024-02-13 13:43:18,603: root: INFO: MLTrader : [34mSleeping for 14400 seconds[0m
2024-02-13 13:43:18,603: root: INFO: Current backtesting datetime 2020-01-03 17:30:00-05:00
2024-02-13 13:43:18,603: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-13 13:43:18,604: root: INFO: Current backtesting datetime 2020-01-03 17:25:00-05:00
