2024-02-13 14:58:18,884: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-13 14:58:19,774: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-13 14:58:19,775: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:58:19,776: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-13 14:58:19,776: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:58:19,776: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:19[0m
2024-02-13 14:58:19,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:19,781: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,031: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,032: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:21,032: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-13 14:58:21,032: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,032: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,033: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,275: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,276: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:21,276: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-13 14:58:21,276: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-13 14:58:21,277: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-13 14:58:21,278: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-13 14:58:21,278: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 14:58:21,279: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-13 14:58:21,279: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:58:21,280: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-13 14:58:21,280: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:58:21,281: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,281: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,288: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,598: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,599: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:21,599: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-13 14:58:21,600: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,600: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,601: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,878: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,879: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:21,879: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-13 14:58:21,879: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:21[0m
2024-02-13 14:58:21,880: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:21,880: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,116: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,117: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:22,117: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-13 14:58:22,117: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,117: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,365: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,366: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:22,366: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-13 14:58:22,367: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,367: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,600: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,626: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:22,626: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-13 14:58:22,626: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-13 14:58:22,628: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-13 14:58:22,628: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-13 14:58:22,629: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-13 14:58:22,629: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-13 14:58:22,630: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-13 14:58:22,630: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-13 14:58:22,630: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-13 14:58:22,647: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,883: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,884: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:22,884: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-02-13 14:58:22,885: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:22[0m
2024-02-13 14:58:22,885: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:22,886: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:23,123: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:23[0m
2024-02-13 14:58:23,124: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:23,124: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-02-13 14:58:23,124: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:23[0m
2024-02-13 14:58:23,124: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:23,125: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:23,460: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:23[0m
2024-02-13 14:58:23,461: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:23,461: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-02-13 14:58:23,462: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-13 14:58:23[0m
2024-02-13 14:58:23,462: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:23,462: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-13 14:58:23,733: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-13 14:58:23[0m
2024-02-13 14:58:23,734: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-13 14:58:23,734: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
