datetime,portfolio_value,cash,return
2022-01-03 09:30:00-05:00,100000.0,100000.0,
2022-01-03 09:31:00-05:00,99930.70281982422,49988.50128173828,-0.000692971801757758
2022-01-03 09:32:00-05:00,99895.72424316406,24744.601928710938,-0.0003500283263615511
2022-01-03 09:33:00-05:00,99878.56494140625,12360.80224609375,-0.00017177213427121973
2022-01-03 09:34:00-05:00,99869.98529052734,6168.902404785156,-8.590082250314879e-05
2022-01-03 09:35:00-05:00,99866.02545166016,3311.1024780273438,-3.964993942540129e-05
2022-01-03 09:36:00-05:00,99864.04553222656,1882.2025146484375,-1.9825755802727052e-05
2022-01-03 09:37:00-05:00,99862.7255859375,929.6025390625,-1.3217432580758803e-05
2022-01-03 09:38:00-05:00,99862.06561279297,453.30255126953125,-6.60880364178329e-06
2022-01-03 09:39:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:40:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:41:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:42:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:43:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:44:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:45:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:46:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:47:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:48:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:49:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:50:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:51:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:52:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:53:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:54:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:55:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:56:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:57:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:58:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 09:59:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:00:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:01:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:02:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:03:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:04:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:05:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:06:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:07:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:08:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:09:00-05:00,99862.06561279297,453.30255126953125,0.0
2022-01-03 10:10:00-05:00,99862.06561279297,453.30255126953125,0.0
